,year,artist,track,id,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
6134,2010,Kesha,Blow,3pYDZTJM2tVBUhIRifWVzI,67,0.753,0.729,11,-3.862,0,0.0392,0.00334,5.66e-05,0.073,0.812,120.013,219973,4
6135,2010,Tikkle Me,Blow My Brains Out,4ZlQzskKkK4jsbcqO96luB,67,0.55,0.884,9,-5.508,1,0.0363,0.0867,1.55e-05,0.68,0.549,145.029,222404,4
6136,2010,Gorillaz,Empire Ants (feat. Little Dragon),3a6PN6BRB8PP3ms48s7kU1,68,0.601,0.772,0,-4.137,0,0.031,0.181,0.0543,0.0928,0.294,99.445,283573,4
6137,2010,Kenny Chesney,You and Tequila (feat. Grace Potter),1t2hJFgJyUPD2crOafMUEk,63,0.691,0.454,6,-9.13,1,0.0256,0.437,0.00227,0.0783,0.35,135.839,242840,4
6138,2010,Turnpike Troubadours,Diamonds & Gasoline,2nAHmQV9WKA6c1emQilxih,62,0.473,0.423,0,-9.065,1,0.0294,0.67,0,0.149,0.458,170.035,234400,4
6139,2010,Travie McCoy,Billionaire (feat. Bruno Mars),2M9ULmQwTaTGmAdXaXpfz5,71,0.633,0.673,6,-6.403,0,0.258,0.297,0,0.206,0.659,86.776,211160,4
6140,2010,Plain White T's,Rhythm Of Love,6MDTpYxPFL0wtFd0pjfKws,62,0.531,0.542,8,-7.721,1,0.0432,0.356,0,0.119,0.726,171.878,200200,4
6141,2010,CeeLo Green,Forget You,7AqISujIaWcY3h5zrOqt5v,63,0.696,0.875,0,-3.682,1,0.0649,0.134,0,0.159,0.772,127.39,222733,4
6142,2010,A Day To Remember,All I Want,4JsDHMv5PVO8N07DbDq33r,67,0.349,0.981,2,-3.228,0,0.141,2.58e-05,0,0.343,0.207,160.042,202640,4
6143,2010,Wonder Girls,Tell Me,62x5q8OrmPpmlA8PpjrQt3,71,0.814,0.93,6,-5.128,0,0.0364,0.105,0.00019,0.294,0.963,127.002,219453,4
6144,2010,Mac Miller,Nikes On My Feet,29GefKRTSVW3ag4Xegm8jP,66,0.8,0.569,9,-5.104,0,0.265,0.563,0,0.111,0.589,92.063,164632,4
6145,2010,Keri Hilson,Pretty Girl Rock,2Adn2LNgkHMH5TelQVAu4n,64,0.666,0.87,11,-5.004,0,0.246,0.203,0,0.0851,0.9,160.014,243920,4
6146,2010,Pierce The Veil,Bulletproof Love,6bGac1gBHs7kUKihrudMzq,64,0.452,0.964,6,-2.877,1,0.0792,0.00205,5.31e-06,0.205,0.464,144.048,237400,4
6147,2010,Godsmack,Cryin' Like A Bitch!!,4a9i7rCLfPjbS1sNamZeQN,64,0.543,0.808,10,-5.484,1,0.0407,7.19e-05,0.00336,0.114,0.472,95.19,201667,4
6148,2010,Jeremih,Love Don't Change,6PmjWl0phNxc0R5OwkDdiZ,66,0.539,0.424,11,-9.361,1,0.0406,0.317,0,0.108,0.17,118.071,256867,4
6149,2010,Zac Brown Band,As She's Walking Away (feat. Alan Jackson),65UCejW01DAovmluVYHWAt,63,0.553,0.619,3,-7.101,1,0.0308,0.479,0,0.123,0.376,183.908,223827,4
6150,2010,Bullet For My Valentine,Your Betrayal,25GC50HslaaruyrKjdu0lP,67,0.569,0.883,2,-4.41,0,0.0748,8.07e-05,7.74e-05,0.0883,0.373,134.001,291427,4
6151,2010,A Day To Remember,All Signs Point To Lauderdale,0T8P86fvSK8kCUJFYPZbIH,65,0.425,0.983,10,-3.437,1,0.114,0.000263,0,0.114,0.513,149.95,197200,4
6152,2010,Jason Aldean,Fly Over States,17X2tSzibD9n9QRjdExcWT,61,0.487,0.736,7,-3.269,1,0.0326,0.069,0,0.114,0.184,81.587,218200,4
6153,2010,The Black Keys,Tighten Up,2MVwrvjmcdt4MsYYLCYMt8,62,0.504,0.705,6,-6.179,0,0.0665,0.00121,4.12e-06,0.453,0.567,108.965,211080,4
6154,2010,Big Time Rush,Boyfriend,1rKBOL9kJfX1Y4C3QaOvRH,62,0.614,0.857,1,-4.171,0,0.111,0.0987,0,0.177,0.677,164.146,201040,4
6155,2010,Taylor Swift,Dear John,1ubvV5ECkm6nSI6g1HmbBK,61,0.589,0.47,4,-5.32,1,0.028,0.166,1.45e-06,0.112,0.102,119.386,403920,3
6156,2010,Justin Bieber,Somebody To Love,3rLIv187BhjyweFe89SgLn,68,0.714,0.833,5,-5.239,1,0.0259,0.00249,0,0.298,0.663,129.964,220920,4
6157,2010,Phantogram,When I'm Small,21nf6u3sQbfViHX7wNZmhK,61,0.646,0.758,10,-4.34,1,0.0314,0.191,0.097,0.103,0.424,91.998,249067,4
6158,2010,My Chemical Romance,Na Na Na (Na Na Na Na Na Na Na Na Na),5BB0Jzw60KyfSTyjJqtely,68,0.411,0.986,8,-2.522,0,0.0583,0.000264,0.00148,0.371,0.649,165.981,205960,4
6159,2010,Rob Baird,Fade Away,54rKMg72DsfDUaYjL83Jm8,62,0.563,0.529,2,-6.495,1,0.0252,0.369,2.24e-05,0.0851,0.398,148.074,183507,4
6160,2010,Kesha,Take It Off,0WCiI0ddWiu5F2kSHgfw5S,68,0.729,0.675,5,-5.292,0,0.0286,4.14e-05,0.00126,0.0867,0.74,125.036,215200,4
6161,2010,B.o.B,Magic (feat. Rivers Cuomo),5uHYcK0nbEYgRaFTY5BqnP,64,0.549,0.932,8,-4.11,0,0.343,0.0127,0,0.347,0.787,82.439,196133,4
6162,2010,Nicki Minaj,Did It On’em,6Slt6WiWnriaqCb8xXb2ZT,65,0.562,0.414,7,-7.032,1,0.349,0.0445,0,0.204,0.474,155.826,212347,4
6163,2010,Alan Jackson,It's Five O'Clock Somewhere (with Jimmy Buffett),5oHHMDcVOmPSFrCgdbHPdb,64,0.713,0.772,2,-6.69,1,0.0372,0.208,0,0.211,0.88,125.202,230133,4
6164,2010,Lady A,Need You Now,7h70RTLbnhDyPGXjl3iEhh,64,0.581,0.717,4,-4.433,1,0.0318,0.0298,0.000186,0.243,0.316,107.884,236440,4
6165,2010,Billy Currington,Pretty Good At Drinkin' Beer,7zKlSAsmB3p5959tsmLeqn,62,0.769,0.678,5,-3.725,1,0.0315,0.427,8.04e-06,0.0939,0.581,106.951,179907,4
6166,2010,Avenged Sevenfold,Welcome to the Family,0jqblvsI9LBY4irmLVqqEO,66,0.567,0.946,2,-3.973,0,0.0935,0.00267,0,0.0567,0.699,94.985,245573,4
6167,2010,Eminem,Space Bound,0sHW1jXe6Sou3437gJQNGA,69,0.668,0.886,0,-3.474,1,0.117,0.0417,0,0.459,0.503,142.002,278640,4
6168,2010,Juan Gabriel,¿Por Qué Me Haces Llorar?,68pE8830rWrd5LSSfKcRqn,72,0.647,0.477,0,-8.157,1,0.0342,0.0374,9.54e-06,0.127,0.793,112.041,182880,4
6169,2010,Katy Perry,E.T.,4kkeuVl6gF3RMqE4Nn5W3E,62,0.602,0.863,5,-5.423,0,0.0773,0.0178,0,0.389,0.732,150.183,206373,4
6170,2010,Turnpike Troubadours,Long Hot Summer Day,0kOG4bwpKgRlcJw1NA6csR,61,0.476,0.652,9,-5.783,1,0.0277,0.0981,0,0.0923,0.557,145.356,252480,4
6171,2010,Shontelle,Impossible,1T8PwF3JhIiWwBhun23RNe,68,0.6,0.624,8,-3.631,1,0.0334,0.385,0,0.125,0.529,90.036,226533,4
6172,2010,Train,Marry Me,2MWOqewf5j0qf2b6S5J6cS,66,0.461,0.267,0,-8.514,1,0.0278,0.834,2.03e-05,0.107,0.481,87.918,205453,4
6173,2010,Grace Potter,Something That I Want,3eR3lWuvQqOzhTn91nbRCa,64,0.554,0.824,5,-5.897,1,0.0496,0.0128,0.000802,0.476,0.963,168.956,163280,4
6174,2010,Mac Miller,Kool Aid & Frozen Pizza,2TyjVO7KBdGHBvQxAnFFsa,64,0.657,0.845,11,-4.57,1,0.3,0.154,0,0.294,0.706,89.835,157540,4
6175,2010,Rihanna,Man Down,454h9zAIuTe1eJyw9iTnj4,62,0.479,0.906,0,-4.03,0,0.188,0.0406,0,0.051,0.536,155.887,266987,4
6176,2010,bôa,Twilight,6d67Xv8ms2noA8wWFLiPDN,66,0.386,0.826,11,-7.847,0,0.114,0.158,0.000489,0.101,0.376,187.094,228800,4
6177,2010,Clay Walker,She Won't Be Lonely Long,0158TMiGmHyibaDeaUKayX,61,0.635,0.758,7,-5.772,1,0.0243,0.00643,0,0.229,0.322,113.002,209253,4
6178,2010,P!nk,F**kin' Perfect,3MGJF1CDFGfjXESL2Heva0,67,0.565,0.646,7,-4.749,1,0.0335,0.0412,0,0.362,0.481,91.973,213413,4
6179,2010,Turnpike Troubadours,7 & 7,62EcdBCqjB62CxnhgBkkJT,60,0.401,0.802,9,-5.278,1,0.0294,0.0227,0,0.338,0.849,191.093,289653,4
6180,2010,Ludacris,How Low,1WtTLtofvcjQM3sXSMkDdX,62,0.785,0.498,1,-6.977,1,0.0533,0.00248,1.23e-06,0.224,0.418,143.96,201587,4
6181,2010,Sleeping With Sirens,"If I'm James Dean, You're Audrey Hepburn",1wFRkVclQWfMQQcaVLjmBE,63,0.425,0.936,8,-5.52,0,0.0829,2.1e-05,0,0.926,0.417,158.046,219107,4
6182,2010,MARINA,Hermit the Frog,4Zcz6saEkOII3PlXd9gN3o,67,0.609,0.679,0,-4.545,1,0.0312,0.243,0,0.199,0.487,122.034,215960,4
6183,2010,T.I.,That's All She Wrote,6XAA7T9VHcqKQSzjmXAJ8o,67,0.496,0.785,7,-3.472,1,0.306,0.0328,0,0.0941,0.357,170.02,318360,4
6184,2010,Soulja Boy,Pretty Boy Swag,6sQH5GFuqhvemSdP2oOfRi,62,0.837,0.42,8,-5.158,1,0.0629,0.177,0,0.356,0.143,123.157,236093,4
6185,2010,Taylor Swift,Enchanted,14LtANuaslKWyYbktUrHBU,60,0.455,0.623,8,-3.878,1,0.0288,0.0739,0.000424,0.146,0.208,163.893,352187,4
6186,2010,Mandy Moore,"I've Got a Dream - From ""Tangled""/Soundtrack Version",0TCt7OFRdD8PQ6vTRQxNgQ,63,0.604,0.541,1,-7.378,0,0.0915,0.639,0,0.169,0.892,134.326,191413,4
6187,2010,Waka Flocka Flame,Hard in Da Paint,3XQY8kDjI8LARMIC9xkxQk,61,0.611,0.66,11,-5.883,1,0.0839,0.198,0,0.365,0.583,71.544,246387,4
6188,2010,Jason Aldean,Don't You Wanna Stay (with Kelly Clarkson),7CZiLgkiVHhFcDkI2Y4lZ4,60,0.445,0.631,11,-4.798,1,0.0304,0.129,0,0.0911,0.152,143.846,256440,4
6189,2010,Kesha,Cannibal,3JTMWdhcJPiegDSe7SvZS3,66,0.71,0.68,1,-4.676,1,0.106,0.0078,0.0165,0.0493,0.571,129.971,194253,4
6190,2010,Selena,Bidi Bidi Bom Bom,0o9Vr0BGIQPh32staLHcuU,65,0.569,0.721,10,-5.889,1,0.0375,0.102,3.38e-05,0.205,0.927,180.06,187524,4
6191,2010,Billy Currington,Let Me Down Easy,4iYQUKxKwOOm6X2R7ALPix,60,0.606,0.497,1,-5.005,1,0.0278,0.361,0,0.106,0.18,125.059,228493,4
6192,2010,Prince Royce,El Amor Que Perdimos,06EgH8BdWW9QRrlI6ZVQhW,66,0.796,0.82,8,-3.094,1,0.0357,0.025,1.37e-05,0.0788,0.885,126.028,245640,4
6193,2010,Selena,Baila Esta Cumbia,3lFGBrRWUxpTfhhq6lGBRw,64,0.711,0.803,0,-4.58,1,0.124,0.52,8.37e-06,0.0987,0.787,182.92,161907,4
6194,2010,Jerrod Niemann,"Lover, Lover",5UzU0qw21okODBNUnxptVo,60,0.879,0.567,7,-6.509,1,0.0588,0.186,0,0.622,0.948,112.473,193733,4
6195,2010,Waka Flocka Flame,Grove St. Party (feat. Kebo Gotti),2e9EZ2V5QGGZPMJacO3y0Y,60,0.705,0.702,0,-4.783,0,0.108,0.138,0,0.364,0.771,140.059,250493,4
6196,2010,Taylor Swift,Last Kiss,4h0EXpatqJImv4VRgvX6po,60,0.371,0.341,10,-9.475,1,0.0319,0.57,3.09e-05,0.101,0.196,89.038,367133,1
6197,2010,Prince Royce,Stand by Me,0DQd0tWurMHUAv0cMnDELH,65,0.737,0.82,9,-2.085,1,0.0291,0.143,9.16e-05,0.129,0.914,127.998,205267,4
6198,2010,Brad Paisley,Whiskey Lullaby (feat. Alison Krauss),4BXkf6yww23Vdju7E1fUrn,62,0.587,0.35,2,-10.954,1,0.0318,0.74,0,0.156,0.17,74.479,259453,4
6199,2010,Kid Cudi,Mojo So Dope,6hPSal3ragmfUt1I5mKZjn,61,0.614,0.785,6,-8.224,0,0.0673,0.547,0.844,0.348,0.853,180.036,210587,4
6200,2011,J. Cole,Work Out,2wAJTrFhCnQyNSD3oUgTZO,80,0.831,0.427,2,-6.903,1,0.106,0.0531,0,0.307,0.216,93.004,235320,4
6201,2011,JAY-Z,Ni**as In Paris,4Li2WHPkuyCdtmokzW2007,83,0.789,0.858,1,-5.542,1,0.311,0.127,0,0.349,0.775,140.022,219333,4
6202,2011,Frank Ocean,Novacane,4osgfFTICMkcGbbigdsa53,79,0.762,0.508,3,-9.112,1,0.0919,0.0584,0.00126,0.16,0.37,93.51,302347,4
6203,2011,Childish Gambino,Les,0YsGMHid6sFq5PcToe3JZE,81,0.541,0.674,1,-7.04,0,0.0841,0.00649,9.76e-05,0.235,0.123,103.139,317293,4
6204,2011,Rihanna,We Found Love,6qn9YLKt13AGvpq9jfO8py,83,0.734,0.766,1,-4.485,1,0.0383,0.025,0.00138,0.108,0.6,127.986,215227,4
6205,2011,"Tyler, The Creator",She,0SA0mMXWh23raZ6xzOCU2V,74,0.35,0.621,8,-6.495,0,0.233,0.256,3.44e-05,0.613,0.459,83.375,253387,4
6206,2011,Lady Gaga,Bloody Mary,11BKm0j4eYoCPPpCONAVwA,77,0.591,0.637,9,-6.365,0,0.03,0.0107,1.95e-06,0.113,0.432,99.998,244760,4
6207,2011,Adele,Set Fire to the Rain,73CMRj62VK8nUS4ezD2wvi,80,0.603,0.67,2,-3.882,0,0.0249,0.00408,1.68e-06,0.112,0.446,107.993,242974,4
6208,2011,GROUPLOVE,Tongue Tied,0GO8y8jQk1PkHzS31d699N,77,0.56,0.936,3,-5.835,1,0.0439,0.00847,0,0.161,0.371,112.96,218013,4
6209,2011,Adele,Someone Like You,1zwMYTA5nlNjZxYrvBB2pV,78,0.556,0.319,9,-8.251,1,0.0281,0.893,0,0.0996,0.294,135.187,285240,4
6210,2011,Drake,Headlines,6LxSe8YmdPxy095Ux6znaQ,76,0.636,0.566,6,-7.16,0,0.106,0.365,0.000353,0.0917,0.425,151.894,235987,4
6211,2011,Gotye,Somebody That I Used To Know,4wCmqSrbyCgxEXROQE6vtV,75,0.864,0.495,0,-7.036,1,0.037,0.591,0.000133,0.0992,0.72,129.062,244973,4
6212,2011,Foster The People,Pumped Up Kicks,7w87IxuO7BDcJ3YUqCyMTT,82,0.733,0.71,5,-5.849,0,0.0292,0.145,0.115,0.0956,0.965,127.975,239600,4
6213,2011,Adele,Rolling in the Deep,1c8gk2PeTE04A1pIDH9YMk,79,0.73,0.769,8,-5.114,1,0.0298,0.138,0,0.0473,0.507,104.948,228093,4
6214,2011,Luke Bryan,Country Girl (Shake It For Me),0JbSghVDghtFEurrSO8JrC,75,0.645,0.904,2,-4.532,1,0.0462,0.0293,0,0.0834,0.671,105.97,225560,4
6215,2011,Lil Wayne,6 Foot 7 Foot,5Qy6a5KzM4XlRxsNcGYhgH,72,0.364,0.752,2,-5.429,1,0.304,0.0007,0,0.318,0.606,79.119,248587,4
6216,2011,Rihanna,Where Have You Been,5WQQIDU3HRaMyPkob8mpFb,79,0.719,0.847,0,-6.34,0,0.0916,0.00201,0.0204,0.221,0.444,127.963,242680,4
6217,2011,Nicki Minaj,Starships,1oHNvJVbFkexQc0BpQp7Y4,73,0.747,0.716,11,-2.457,0,0.075,0.135,0,0.251,0.751,125.008,210627,4
6218,2011,Selena Gomez & The Scene,Love You Like A Love Song,0laYHRpNTS6i8FXdupHkJ4,81,0.858,0.678,1,-3.87,0,0.0469,0.0761,0,0.0741,0.922,117.009,188453,4
6219,2011,Gym Class Heroes,Stereo Hearts (feat. Adam Levine),0qOnSQQF0yzuPWsXrQ9paz,80,0.646,0.795,9,-3.293,1,0.0976,0.0319,0,0.267,0.796,89.99,210960,4
6220,2011,Drake,The Motto,4Kz4RdRCceaA9VgTqBhBfa,73,0.766,0.442,1,-8.558,1,0.356,0.000107,6.12e-05,0.111,0.39,201.8,181573,4
6221,2011,Eric Church,Springsteen,05ZACkzW8YbRq3eFgIfSNB,72,0.692,0.809,2,-5.935,1,0.0255,0.1,9.77e-05,0.185,0.927,104.023,263387,4
6222,2011,Pitbull,"Give Me Everything (feat. Ne-Yo, Afrojack & Nayer)",4QNpBfC0zvjKqPJcyqBy9W,81,0.671,0.939,8,-3.206,1,0.161,0.191,0,0.298,0.53,129.024,252307,4
6223,2011,Drake,Take Care,124NFj84ppZ5pAxTuVQYCQ,76,0.629,0.515,0,-10.358,0,0.265,0.0267,1.22e-05,0.0888,0.299,121.845,277387,4
6224,2011,Drake,Marvins Room,047fCsbO4NdmwCBn8pcUXl,73,0.492,0.26,9,-17.341,0,0.0921,0.646,0.00178,0.0705,0.312,111.519,347227,5
6225,2011,Christina Perri,A Thousand Years,6lanRgr6wXibZr8KgzXxBl,79,0.421,0.407,10,-7.445,1,0.0267,0.309,0.000961,0.11,0.161,139.028,285120,3
6226,2011,Childish Gambino,Heartbeat,0zo4aX57COch7Wh3NRImTM,75,0.8,0.545,1,-7.002,0,0.127,0.00369,0.000461,0.0445,0.294,119.954,269840,4
6227,2011,M83,Midnight City,1eyzqe2QqGZUmfcPZtrIyt,70,0.526,0.712,11,-6.525,0,0.0356,0.0161,0,0.179,0.32,105.009,241440,4
6228,2011,Coldplay,Paradise,6nek1Nin9q48AVZcWs9e9D,83,0.449,0.585,5,-6.761,1,0.0268,0.0509,8.75e-05,0.0833,0.212,139.631,278719,4
6229,2011,Eric Church,Drink In My Hand,1cktZnxiONH0hR6Q3DKy8h,71,0.626,0.913,0,-4.452,1,0.0318,0.00635,0,0.293,0.946,113.044,191307,4
6230,2011,Childish Gambino,Bonfire,25ypHCQpDX2nrDFly7eZLZ,71,0.506,0.745,1,-6.041,1,0.332,0.0594,0,0.373,0.284,161.798,192947,4
6231,2011,Eli Young Band,Crazy Girl,1nVLAEzhBXMJLR5zAl90Nl,69,0.366,0.651,4,-3.842,1,0.031,0.000415,0.00526,0.271,0.257,151.343,200707,3
6232,2011,David Guetta,Titanium (feat. Sia),0lHAMNU8RGiIObScrsRgmP,69,0.604,0.788,0,-3.673,0,0.103,0.0678,0.153,0.127,0.301,126.06,245040,4
6233,2011,Jake Owen,Barefoot Blue Jean Night,3ts6xK5GzfMAAriT9AIBmP,70,0.599,0.807,4,-4.679,1,0.0402,0.202,0,0.196,0.812,172.017,167427,4
6234,2011,Falling In Reverse,The Drug In Me Is You,1mB7dCUM7sPyNab6R43nlj,72,0.548,0.855,3,-3.266,1,0.151,0.0149,0,0.127,0.644,145.133,218787,4
6235,2011,Bruno Mars,It Will Rain,0RUGuh2uSNFJpGMSsD1F5C,68,0.576,0.835,2,-6.826,1,0.0486,0.337,0,0.082,0.476,150.017,257720,4
6236,2011,Lady Gaga,Judas,0QkWikH5Z3U0f79T9iuF6c,70,0.661,0.937,10,-3.83,0,0.0744,0.000967,1.59e-05,0.355,0.535,131.001,249067,4
6237,2011,Kendrick Lamar,A.D.H.D,2Fw5S2gaOSZzdN5dFoC2dj,72,0.609,0.799,9,-6.883,1,0.24,0.33,0,0.108,0.582,157.74,215509,4
6238,2011,Snoop Dogg,"Young, Wild & Free (feat. Bruno Mars)",5HQVUIKwCEXpe7JIHyY734,76,0.715,0.655,0,-6.425,1,0.137,0.0525,0,0.115,0.531,95.078,207333,4
6239,2011,JAY-Z,No Church In The Wild,3Osd3Yf8K73aj4ySn6LrvK,73,0.654,0.75,8,-7.509,0,0.105,0.246,0.0178,0.167,0.557,92.78,272507,4
6240,2011,Miranda Lambert,Mama's Broken Heart,2mXsZsJBThTaJXbNcg5QD4,69,0.768,0.809,4,-4.204,0,0.0616,0.278,0,0.139,0.748,111.989,177773,4
6241,2011,JAY-Z,Gotta Have It,5Pt83OUaK3K9C2if4C5JOk,71,0.74,0.574,4,-6.938,1,0.245,0.411,0,0.262,0.33,149.762,140747,4
6242,2011,Alex G,Treehouse,7fyG2MquxykO3Ufiku1Dj2,73,0.612,0.196,7,-19.489,0,0.0359,0.706,0.319,0.111,0.142,73.489,158801,4
6243,2011,Drake,HYFR (Hell Ya Fucking Right),0m1KYWlT6LhFRBDVq9UNx4,69,0.444,0.627,7,-8.744,0,0.252,0.123,0,0.0795,0.359,98.21,206627,3
6244,2011,Luke Bryan,Kiss Tomorrow Goodbye,3loYYWdPlLiUCq1jiSPfT6,69,0.571,0.937,5,-3.467,0,0.0365,0.0064,0,0.316,0.584,115.013,203133,4
6245,2011,The Weeknd,The Morning - Original,4jBfUB4kQJCWOrjGLQqhO0,70,0.682,0.51,6,-9.987,0,0.0441,0.143,4.46e-06,0.0797,0.191,120.097,314110,4
6246,2011,Luke Bryan,I Don't Want This Night To End,7c1KTn1z8Gw8ouYdcF4qaG,68,0.616,0.728,9,-4.02,0,0.0278,0.0275,0,0.228,0.375,111.934,219973,4
6247,2011,Lil Wayne,She Will,0b4M7hd7mzLTm99MrMeZsp,67,0.364,0.841,8,-4.831,1,0.119,0.000402,0,0.242,0.0841,100.14,305840,5
6248,2011,Hot Chelle Rae,Tonight Tonight,2i0AUcEnsDm3dsqLrFWUCq,70,0.686,0.783,4,-4.977,1,0.119,0.0764,0,0.163,0.814,99.978,200467,4
6249,2011,Lil Wayne,Mirror,5hUYsaOyMY32yjRXeuQwGj,74,0.328,0.622,5,-7.291,0,0.0866,0.858,0,0.104,0.401,74.267,228093,4
6250,2011,The Wanted,Glad You Came,5yDL13y5giogKs2fSNf7sj,77,0.722,0.851,7,-3.873,0,0.0639,0.0319,0,0.108,0.452,126.885,197936,4
6251,2011,Lady Gaga,Born This Way,6r2BECwMgEoRb5yLfp0Hca,68,0.587,0.828,11,-5.108,1,0.161,0.00327,0,0.331,0.494,123.907,260253,4
6252,2011,Wiz Khalifa,Black and Yellow,5A6OHHy73AR5tLxgTc98zz,75,0.684,0.834,2,-4.524,0,0.0675,0.0646,0,0.271,0.538,164.02,217667,4
6253,2011,Lupe Fiasco,The Show Goes On,4NTWZqvfQTlOMitlVn6tew,69,0.591,0.889,7,-3.839,1,0.115,0.0189,0,0.155,0.65,143.067,239613,4
6254,2011,Drake,Crew Love,0V4l4GQhgnWQGtCWpvA7va,71,0.418,0.546,0,-9.057,0,0.238,0.227,0,0.229,0.294,160.152,208813,4
6255,2011,Beyoncé,Love On Top,1z6WtY7X4HQJvzxC4UgkSf,74,0.652,0.749,0,-5.248,1,0.0886,0.0848,0,0.604,0.651,94.103,267413,4
6256,2011,LMFAO,Party Rock Anthem,0IkKz2J93C94Ei4BvDop7P,68,0.75,0.727,5,-4.21,0,0.142,0.0189,0,0.266,0.359,129.993,262173,4
6257,2011,Wale,Lotus Flower Bomb (feat. Miguel),3MAgQuClHcAV8E9CbeBS6f,67,0.512,0.598,9,-4.959,0,0.115,0.611,0,0.0881,0.345,70.189,213253,4
6258,2011,will.i.am,Hot Wings (I Wanna Party),0BxhafwvN6GXIyyvi27A0I,67,0.739,0.686,6,-6.386,0,0.0438,0.00507,7.02e-06,0.0452,0.68,129.916,136693,4
6259,2011,The Head And The Heart,Rivers and Roads,3z7kvwJVRfA4HCOfm9ngog,67,0.49,0.18,0,-9.764,1,0.0344,0.7,3.96e-05,0.0762,0.182,136.455,284000,3
6260,2011,Avicii,Levels - Radio Edit,5UqCQaDshqbIk3pkhy4Pjg,79,0.584,0.889,1,-5.941,0,0.0343,0.0462,0.828,0.309,0.464,126.04,199907,4
6261,2011,Whiskey Myers,Broken Window Serenade,7G59EUBvMPfIy1FTuobrqj,66,0.548,0.539,4,-6.67,0,0.0247,0.138,1.83e-05,0.164,0.435,74.956,346333,4
6262,2011,AWOLNATION,Sail,7ueP5u2qkdZbIPN2YA6LR0,73,0.826,0.436,1,-9.583,1,0.0558,0.441,0.615,0.0964,0.272,119.051,259093,4
6263,2011,DJ Khaled,I'm On One,608a1wIsSd5KzMEqm1O7w3,68,0.413,0.807,11,-3.499,0,0.318,0.0536,0,0.631,0.438,149.33,296147,4
6264,2011,Cobra Starship,You Make Me Feel... (feat. Sabi),16Of7eeW44kt0a1M0nitHM,69,0.668,0.857,7,-2.944,0,0.0535,0.0191,6.71e-06,0.0385,0.748,131.959,215693,4
6265,2011,Kelly Clarkson,Stronger (What Doesn't Kill You),6D60klaHqbCl9ySc8VcRss,65,0.562,0.939,0,-4.282,1,0.0475,0.046,0,0.112,0.684,116.044,221947,4
6266,2011,Young the Giant,Cough Syrup,1UqhkbzB1kuFwt2iy4h29Q,69,0.534,0.721,11,-7.307,0,0.0417,0.0343,6.24e-06,0.115,0.225,128.978,249520,3
6267,2011,Selena Gomez & The Scene,Who Says,3TcL0dyCMyr0kyTTc4NLgI,76,0.682,0.927,4,-2.915,1,0.0479,0.0843,0,0.149,0.744,101.019,195613,4
6268,2011,Chris Brown,Look At Me Now (feat. Lil' Wayne & Busta Rhymes),3hsmbFKT5Cujb5GQjqEU39,71,0.767,0.677,11,-6.128,0,0.184,0.0339,5.51e-06,0.144,0.538,146.155,222587,4
6269,2011,The Weeknd,What You Need - Original,4Yw8TyBm9J8cpy2guHUYog,68,0.638,0.335,7,-10.522,0,0.0854,0.505,0.0139,0.116,0.0608,133.853,206421,4
6270,2011,Sleeping With Sirens,If You Can't Hang,3ouugfdFz6exFXUxu7wRvD,69,0.397,0.975,2,-3.532,0,0.365,0.00152,0,0.118,0.451,192.021,250240,4
6271,2011,Lil Wayne,How To Love,5W7BcYDIaeXnpG3e39T7hJ,66,0.644,0.661,11,-6.093,1,0.0418,0.000177,5.23e-06,0.108,0.272,153.992,240307,4
6272,2011,Andy Grammer,Keep Your Head Up,4Jz4bjXeiF2SXVj9P4YfY5,68,0.674,0.778,0,-5.367,1,0.0376,0.0469,0,0.145,0.816,90.01,189933,4
6273,2011,Drake,Cameras / Good Ones Go Interlude - Medley,2FbGlEPAjNhWvrVvlentVq,68,0.441,0.403,2,-11.18,0,0.147,0.255,1.27e-05,0.13,0.158,139.92,434960,4
6274,2011,Tyler Childers,Coal,3Fq4shhJdENQhwlLk9qoDx,66,0.565,0.308,3,-12.843,1,0.0299,0.907,7.76e-05,0.0975,0.339,91.996,201333,4
6275,2011,J. Cole,Can't Get Enough,3mTpegrOwRn0oJjv4TSbEE,68,0.768,0.62,2,-7.399,1,0.0658,0.139,0,0.521,0.589,132.035,225960,4
6276,2011,JAY-Z,Otis,6vegnfDS8DAEaCqWaPYGPy,70,0.754,0.631,7,-4.751,0,0.307,0.552,0,0.5,0.432,94.577,178213,4
6277,2011,Cody Johnson,Diamond In My Pocket,24Nt4OalWDICkEKVy81X6k,66,0.546,0.838,7,-3.51,1,0.0319,0.27,1.24e-05,0.0841,0.719,151.914,196907,4
6278,2011,Avril Lavigne,What the Hell,2z4U9d5OAA4YLNXoCgioxo,73,0.578,0.926,6,-3.689,0,0.0548,0.00472,0.0127,0.14,0.877,149.976,220707,4
6279,2011,The Weeknd,Wicked Games - Original,00aqkszH1FdUiJJWvX6iEl,68,0.606,0.57,9,-6.684,1,0.032,0.0217,8.47e-06,0.301,0.258,114.033,325305,4
6280,2011,Hunter Hayes,Wanted,0p1BcEcYVO3uk4KDf3gzkY,65,0.421,0.476,0,-7.692,1,0.0298,0.268,0,0.0816,0.3,169.784,228840,4
